window_idx,t_start_s,t_end_s,covas_mean,ecg_mean,ecg_std,ecg_min,ecg_max,ecg_skew,ecg_kurt,ecg_hr_bpm,ecg_rr_mean_ms,ecg_rr_std_ms,ecg_rmssd,ecg_rr_range_ms,ecg_pnn50,eda_e4_mean,eda_e4_std,eda_e4_min,eda_e4_max,eda_e4_skew,eda_e4_kurt,eda_e4_scl_mean,eda_e4_scl_std,eda_e4_scl_slope,eda_e4_scr_n_peaks,eda_e4_scr_mean_amp,eda_e4_scr_max_amp,eda_rb_mean,eda_rb_std,eda_rb_min,eda_rb_max,eda_rb_skew,eda_rb_kurt,eda_rb_scl_mean,eda_rb_scl_std,eda_rb_scl_slope,eda_rb_scr_n_peaks,eda_rb_scr_mean_amp,eda_rb_scr_max_amp,bvp_mean,bvp_std,bvp_min,bvp_max,bvp_skew,bvp_kurt,bvp_ac_dc_ratio,bvp_hr_bpm,bvp_ibi_mean_ms,bvp_ibi_std_ms,bvp_ibi_cv,bvp_pulse_amp_mean,bvp_pulse_amp_std,bvp_vasomotor_power,emg_mean,emg_std,emg_min,emg_max,emg_skew,emg_kurt,emg_rms,emg_mav,emg_iemg,emg_wl,emg_zcr,emg_median_freq,emg_mean_freq,resp_mean,resp_std,resp_min,resp_max,resp_skew,resp_kurt,resp_rate_bpm,resp_interval_mean_s,resp_interval_std_s,resp_irregularity_idx,resp_amp_mean,resp_amp_std,resp_dominant_freq,cross_eda_e4_rb_corr,cross_hr_bvp_ecg_diff
38,380.0,389.996,0.0,4.6943781998643616e-05,0.12285775214766241,-0.2198746886518815,0.7745078533595258,2.7440572487966945,11.729851453631964,65.27415143603133,919.2,36.50509857844822,48.29538740339955,108.0,40.0,2.072868574865836,0.02042306618398288,2.040126660689259,2.105696243241681,-0.049773303988609796,-1.2719598278380437,2.0929626021128525,0.001365973767075711,-1.7098876825220816e-06,1,0.0034532226361059237,0.0034532226361059237,9.899440582708193,0.009784745965986023,9.880568889613937,9.92455489158826,0.41749982255167806,-0.0955994899252608,9.902522839745801,0.001360861829832712,-1.6923677178810066e-06,1,0.006168167503100008,0.006168167503100008,-0.02368484160779916,7.014107856151535,-21.863634824089687,31.45726529583262,0.8645058033741144,3.776976555844488,10.459159569097208,73.95786642761094,811.2727272727273,192.5310836769434,0.23731980282904275,8.865297346101926,8.660988015594958,0.0,5.157253065512726e-07,0.005376354531022693,-0.022511196284612,0.0233874896845089,0.0017503782145802409,0.452699065682471,0.005375279177308239,0.004229917455774185,0.04229917455774185,13.472635997033208,0.4356,50.29296875,54.81971331312869,-0.16430903457582968,3.476913065727324,-4.259706124779497,6.809212153154042,0.5657324162475879,-1.0588447811536363,11.503067484662578,5.215999999999999,,,258896.53823954822,320944.1392092619,0.48828125,0.8686036251793574,8.683714991579606
39,390.0,399.996,19.632,-2.245152253193341e-05,0.13390163431206176,-0.3567594590230945,0.8574689161776992,2.6253419202016697,10.729358815164506,72.49560632688927,827.6363636363636,120.52491255111761,89.20089685647785,340.0,45.45454545454545,2.0676196441955086,0.04375481283104486,2.020908665125001,2.171420153395153,0.7308745496807371,-0.7421474239606947,2.0370008157956314,0.00011945825350161059,1.5864305861537375e-07,1,0.05770528888259552,0.05770528888259552,10.122429354439847,0.1882905031383685,9.883072222812686,10.38473365930383,-0.03295396719668663,-1.6797530026056648,9.939846419520478,0.010014670806883218,1.260981034635237e-05,1,0.4373476511172214,0.4373476511172214,0.09454964409459282,5.2187106672087475,-23.282514223911168,13.224654879076152,-0.7922389201483715,2.238075660938584,9.0070317251241,70.78507078507079,847.6363636363636,141.007285433961,0.16635351134422682,6.675228020871793,2.7708813932348813,0.0,-3.244388697381989e-06,0.0063168302470518155,-0.0268950944323509,0.0318820155076099,0.18025123533499648,1.4875708131634555,0.006315567587982785,0.004863877433971643,0.04863877433971643,15.638941757958971,0.438,51.26953125,55.66678687829561,-0.3040057711538101,7.465976157017935,-14.661633131089053,10.03882501152241,-0.6092031742012134,-0.8333538511035363,11.583011583011583,5.18,,,8023404.686940049,11228282.83541197,0.48828125,0.7052692345394045,1.710535541818487
40,400.0,409.996,8.4408,0.0017693894702089925,0.12624615867718436,-0.2451114755142622,0.7937319798968503,2.6982765555352732,11.124101021105508,75.12520868113523,798.6666666666666,58.49838122598442,72.23194961687345,204.0,58.333333333333336,2.183393198135006,0.032693052140020454,2.1347158611884764,2.23185386312965,0.03158549747123525,-1.4659389318996385,2.187719164743193,0.001767823016889934,2.1467510551985186e-06,2,0.0415294260924699,0.04474847490926814,10.061949121958946,0.10718226818751825,9.89560083022042,10.187379119857344,-0.1709164246651143,-1.6656180030519883,10.148254644799975,0.004452643918624794,-5.617468451116963e-06,2,0.03144994174105786,0.0332606072900159,-0.07637044064177098,11.308038262428028,-75.94599689776729,39.44309701578464,-2.3366247209737825,16.453961970850948,18.99713649269966,82.94342832837091,723.3846153846154,210.56651303152742,0.29108514136642455,10.158443731262205,11.369397260482662,0.0,4.807263235343008e-06,0.005769924316911313,-0.0268337731282834,0.0334274561808169,0.12270059347474645,0.8650108043312321,0.005768772219633493,0.004538010157348591,0.04538010157348591,14.433270818735636,0.4364,50.78125,54.68423154202154,0.48576574844646364,3.253533824958338,-5.971634211598551,7.16280731609307,-0.2196412991136826,-0.6919946183472363,11.838989739542225,5.0680000000000005,,,295359.2053144866,412168.4199276453,0.48828125,0.9007494330749801,7.818219647235679
41,410.0,419.996,0.0,-0.0010386658971498176,0.12316787179642441,-0.2234830331041499,0.7795779940652612,2.969710540454015,13.379686849840663,64.96318752706799,923.6,31.858018352266253,41.20409904096652,96.0,30.0,2.1326572418039214,0.011511437992303922,2.1074729547432387,2.1479367424495845,-0.4764849657204964,-1.1434917526838415,2.136200698093868,0.00014517235949270394,1.5973700916475654e-07,4,0.008836753818742715,0.011795467108555169,9.954996004014504,0.029094234307124857,9.905522241582933,10.004651822472605,0.190009778102443,-1.1027329321141819,9.924104354601258,0.0034009785231567382,4.199566910531902e-06,3,0.03632424396636461,0.08008374259625661,0.023331719330438573,3.5745243145801235,-8.63087038914033,17.3570877049571,1.020906364793272,3.6203870640473923,9.482685679411944,73.71007371007371,814.0,273.7138519097503,0.33625780332893157,5.246801525733547,3.9605408344468773,0.0,-2.337456563855047e-06,0.005975578176714576,-0.0192371341661348,0.0228073026073122,0.09405491678866078,0.2205459076077818,0.005974383398804622,0.004726301039233539,0.04726301039233539,15.142320703166046,0.4408,50.78125,54.99755272891027,-0.3218550901966514,3.018448423957599,-4.023933524084112,6.732436057085392,0.7825519288494157,-0.5329106092523843,11.19402985074627,5.359999999999999,,,4323935.484922912,6063097.20097505,0.48828125,0.4665549742596231,8.746886183005728
42,420.0,429.996,0.0,0.0008595248949361521,0.1319611463150508,-0.2327292920220621,0.8427285996830837,2.859420757744066,12.163814928659166,69.35687263556116,865.0909090909091,71.17507224506983,59.62549790148506,248.0,18.181818181818183,2.0811549290296183,0.015394352361988481,2.0544241927726894,2.1076299317618283,0.015218518582281399,-1.1357143820174243,2.096267784441613,0.0011401776893029787,-1.4254471582703449e-06,2,0.005235023592413235,0.008844235091998165,9.869303509955877,0.01362989975211283,9.849026840414629,9.91006255926447,0.7527556254714236,0.5225943592239184,9.880172971717046,0.0023442733871329633,-2.914356427882789e-06,0,0.0,0.0,-0.04010837398249691,4.281320782207239,-13.386935805639276,17.78246696582535,0.13633872186296692,2.1655866726394475,9.771079397932635,80.18092105263159,748.3076923076923,186.5651738738077,0.24931612462577102,4.7957271258759695,4.0910957417277345,0.0,1.2558719176879343e-06,0.005823401726426771,-0.0235978453670896,0.0217146885684499,0.04645266552869822,0.21581557560466091,0.005822237065037598,0.00460531104714026,0.046053110471402606,14.801375531629889,0.4432,50.78125,55.090938510271876,-0.07579960539999192,2.577482312806787,-3.945990924674973,5.256781264709966,0.4534096348726149,-0.95853418077319,11.086474501108647,5.412,,,4442332.258625483,6224865.624795984,0.48828125,0.7385570217642256,10.82404841707043
43,430.0,439.996,1.2208,-0.0017571384867238176,0.12444338608846384,-0.2329478391429965,0.7927103387210666,2.7635229163836073,11.882498699181573,68.24385805277525,879.2,50.13049637363136,71.36759301905406,148.0,60.0,2.056421601636905,0.0030120565508767344,2.0480743323925283,2.0622588919265508,-0.3400756722076069,-0.3122866238008366,2.056541408593573,0.00017273071175512474,-2.1374352881792322e-07,7,0.003359703357442686,0.0057540133655229475,9.937417168424625,0.022501464815612916,9.88249975777813,9.96755428666369,-0.3839726776990252,-0.8476849718522455,9.899791055077612,0.003349045199717394,4.1446442400876786e-06,4,0.04801335899539039,0.0656724650952647,-0.0027435410810393024,3.626233686453954,-9.51722546327016,11.38127351173236,-0.0851763201539189,-0.1869172600543778,6.969531989723149,81.8639798488665,732.9230769230769,259.4206563153307,0.35395345634963254,5.0465285892732235,2.3976805988881806,0.0,-7.17284354572377e-08,0.005786680905183829,-0.0208007184498483,0.0245480109964472,0.01571388251834806,0.07480771945962594,0.005785523453690663,0.004572160032276959,0.0457216003227696,14.9515647315786,0.448,51.26953125,55.745411125935846,-0.08616201110842557,3.691465478910722,-4.677204900540477,7.4629552939819455,0.5029291029083423,-1.1432430534642992,11.885895404120443,5.048,,,4232091.019971987,5920857.701813166,0.48828125,0.2537120619667692,13.620121796091254
44,440.0,449.996,0.0,0.0003004589794292411,0.12390040393629347,-0.2389204622208399,0.7913406719002027,2.7310240004270345,11.669426678589414,65.96306068601582,909.6,51.335930670221394,59.464274989274024,164.0,40.0,2.027047405727748,0.012481177459448836,1.999257917299888,2.048050050571504,-0.31541284466108827,-0.7726628161799511,2.0387689387565997,0.0009068269638489105,-1.1335699657707295e-06,2,0.0022710091157580603,0.0030449517185218156,9.84651025704181,0.032881594326740225,9.771455935847596,9.89459147479432,-0.833561623900046,-0.5760179208347549,9.869063464291028,0.0019454061672004677,-2.4341158747669594e-06,1,0.0064630019720262055,0.0064630019720262055,0.0027395969640445174,3.3191329815433277,-14.96383130392806,7.870582028759074,-0.8398508867386725,1.7094788307466775,8.696056802922854,78.98200965335674,759.6666666666666,205.96528098127843,0.2711258635119944,4.714833290670612,1.5279662081471068,0.0,-2.1282360505811107e-06,0.005787652374777786,-0.0235607235958122,0.0231323178399584,0.08192759042385914,0.3890521172013002,0.005786495119902472,0.00454776971322883,0.045477697132288296,14.533534392507615,0.4296,50.29296875,54.019142367471375,0.05495757456381807,3.506538319523527,-4.587801405083684,5.95591766266342,0.32054160660933617,-1.3608881654195328,11.485451761102603,5.224,,,4232586.856700321,5935307.07813173,0.48828125,0.9419064901528921,13.018948967340918
45,450.0,459.996,0.0,0.0011605032401113523,0.1294641787035105,-0.2325765305948852,0.7927652660897448,2.7583283297994856,11.385018051974416,68.04123711340206,881.8181818181819,28.473911504456783,41.684529504361684,96.0,27.27272727272727,1.9823863670847546,0.009425864056956139,1.9683685669278692,2.002695518987355,0.5107822370416443,-0.6816461503451365,1.9907276690902977,0.0008310344807414713,-1.0393458948412452e-06,2,0.006614494954225614,0.010060568219921961,9.752074822151254,0.040351668465835704,9.683624588976702,9.807607688487009,-0.2858311114649051,-1.32775652485363,9.737376797240508,0.002402674116202181,-2.9441250629833692e-06,2,0.06288295275043954,0.07204206942283342,-0.036025653838707775,3.882023647551281,-14.186963147556876,12.016904346551591,-0.22127016274592307,0.5750857942701875,8.429097432614059,68.18181818181819,880.0,152.3971419971152,0.17317857045126728,5.856386150440944,2.4628688744269196,0.0,6.2181155667075535e-06,0.0056141543495722415,-0.0232120626179074,0.0187672879546875,0.01264949004195038,0.2675254095718542,0.005613034850609587,0.004423632609787412,0.04423632609787412,13.948466002385647,0.4328,50.29296875,53.75360524957607,0.08806075143133585,3.655013429844556,-5.17896658505021,6.247452852081412,0.15988707890042533,-1.3837970998500253,10.75268817204301,5.58,,,6398566.392174483,8990975.59776356,0.48828125,-0.32545238122109366,0.14058106841612528
46,460.0,469.996,11.3612,0.00035130481079430993,0.13216437156150349,-0.2473853127672509,0.8263171931941731,2.7454152797639453,11.135074841219172,75.98142676234698,789.6666666666666,88.96100609851828,65.82621749038076,276.0,25.0,1.974934251482167,0.023992911657085437,1.948639946936294,2.0393362767582426,1.0365416246396142,-0.06840014999110933,1.9617418929852797,0.0004578639021254228,-5.533579922809034e-07,1,0.008339258736097754,0.008339258736097754,9.874022162946252,0.12858396137160158,9.72391845387307,10.044967265075265,0.2045034018207794,-1.6813089637470842,9.766416170893402,0.0019548789669400417,2.5194621673946948e-06,2,0.27626481770310374,0.27680102619364355,0.04925024404101698,4.299734465684554,-15.116369565553276,8.868793303887278,-0.6018763875874202,0.42763393169530817,7.037420604590698,82.13984835720304,730.4615384615385,171.42958485658934,0.2346866684009753,5.061534986305778,2.463050556016876,0.0,-3.657929836099111e-06,0.005671097835149836,-0.0200019093040153,0.0231360852223585,0.068081509119231,0.207716402945481,0.005669964682079556,0.004505115105005074,0.04505115105005073,14.219829368612572,0.4332,50.78125,54.28556023838699,0.4438677459335528,3.7128444298827548,-4.307705243477408,8.902504839637054,0.6253634590527042,-0.7966450563283938,11.538461538461538,5.2,,,3319880.4380744384,4649914.751541928,0.48828125,0.88139398584458,6.158421594856051
47,470.0,479.996,2.2136,-0.0014548581894301474,0.1344856643617184,-0.2570822941133867,0.879009509348532,2.83981346321213,11.99437292055851,72.81553398058253,824.0,83.54160640064326,75.69412130410129,228.0,45.45454545454545,2.054872592825285,0.014744694386547165,2.025001498339654,2.0793900347676315,-0.12610946091824177,-1.0126297584974284,2.0508044273432278,0.0013795609941935074,1.6890365247946228e-06,3,0.012269388045141957,0.029343076934665646,10.01223683948966,0.03130417787055427,9.951226381507707,10.0553203686335,-0.41199138996672835,-1.090690552235094,10.019528215413054,0.0015352644501613224,-1.9284720070251705e-06,3,0.024316078483581787,0.03433726890122557,0.06071937904975923,4.116856128301036,-14.51354517435041,24.05608464453421,1.1660377144522431,7.236317463114602,13.233565424527661,73.02231237322516,821.6666666666666,296.54720100557756,0.36090937242058124,6.561797993271212,5.447211305796902,0.0,-1.4152191049919202e-07,0.005660188333047132,-0.0234201500128679,0.0206835017844546,0.055871173487451485,0.3372068776725614,0.0056590561839237035,0.004443241444747083,0.04443241444747083,14.009810508621282,0.4276,50.29296875,53.299980128970496,-0.6680630058978386,6.692867160799246,-12.464432453832677,11.448881097764229,0.0839339948442892,-0.9176072068701666,11.885895404120442,5.048000000000001,,,377709.7107582503,476273.53676885105,0.48828125,0.39554817909671525,0.20677839264263298
48,480.0,489.996,0.0,0.00028311237614616995,0.12830098532434778,-0.2313439835224401,0.7878465927492855,2.8169578662975723,11.734868934886897,70.78507078507079,847.6363636363636,45.27090175216909,58.309518948453004,156.0,36.36363636363637,1.9992228675449657,0.014225083719639257,1.97710146000314,2.024934626427155,-0.02347931423604196,-1.2142432400584777,2.014086378095491,0.0011727029624533588,-1.463742662917438e-06,1,0.004001882961881087,0.004001882961881087,9.801594911305816,0.07751240284204093,9.694813391779768,9.953648940872949,0.4080310228765529,-1.209022136542896,9.887308671306695,0.007138780397002847,-8.915302353798015e-06,0,0.0,0.0,-0.04031983644867333,4.016560669757917,-12.194304044111568,11.510505568202356,-0.266927784042559,0.6690823994484223,7.6926128064290475,77.7537796976242,771.6666666666666,156.2976957506722,0.20254561004406765,4.822674689411205,2.833541582546113,0.0,-3.6647882826901367e-06,0.00535422526259712,-0.0210255207678124,0.0176150289542242,0.059532385974849014,-0.09695443934113301,0.005353155564902005,0.00430298691977502,0.0430298691977502,13.556498581906409,0.4272,50.29296875,54.35565875549844,-0.12309034954349732,2.7981478809119293,-4.099827955300256,5.98404750042566,0.5682151906271843,-0.9106770644238416,12.009607686148918,4.996,,,2540203.1367622353,3131991.107390751,0.48828125,0.974458485951308,6.96870891255341
49,490.0,499.996,0.0,-0.0007850581724132523,0.1279140705035869,-0.2396842613584894,0.8736843371751181,2.869320366470872,12.29991940227197,73.75949932945909,813.4545454545455,76.15295612957337,64.4111791539326,212.0,54.54545454545454,1.951082375447893,0.017371324198377554,1.9243302270153388,1.9843533860465696,0.22843293861332747,-1.0803024615707166,1.9672688422628715,0.0011324709147395562,-1.4200340099317811e-06,2,0.009539035637462612,0.014593400974271864,9.776494290360722,0.034158470739389685,9.694240648316343,9.810555616986075,-1.147210597563284,0.05024743427019551,9.719008340486832,0.004085691909135429,5.0779125655293506e-06,3,0.07851427895913865,0.08824660774329196,-0.02931840939582546,8.87007319144474,-33.50952285130314,33.858778114992255,-0.2724006233721556,4.9078108749002585,12.31258044987789,76.66098807495742,782.6666666666666,195.6050442430699,0.2499212660686583,7.849911172286091,8.24443361867332,0.0,3.3963038088333523e-06,0.00526896557985649,-0.0214120225954142,0.0194388444551054,-0.07795068853616546,0.14631561584082498,0.005267912776164703,0.004179333467600805,0.04179333467600804,13.203617520026992,0.426,50.29296875,54.266704287079406,0.03143335348052051,3.5225692875487353,-4.436355056038476,7.99199099964264,0.5624190110847544,-0.8358772644225039,10.893246187363834,5.508,,,7152639.071946356,10034638.841865141,0.48828125,-0.9327346095360306,2.9014887454983267
50,500.0,509.996,2.6352,0.0017623100459798727,0.12814953009951438,-0.2249839148131349,0.8472360079228639,2.7534204437483893,11.518080881813859,69.64964119881806,861.4545454545455,51.17101452260574,43.70812281487275,152.0,45.45454545454545,1.9008868808757557,0.011079102862281403,1.8838853337097972,1.926698241391203,0.4753310609426767,-0.9992012453654979,1.9142298872669794,0.0013101671341465984,-1.6325637948538499e-06,1,0.0025923822139410913,0.0025923822139410913,9.81216356822996,0.03377424121470064,9.772161600849532,9.940654165667947,1.6416580096888707,3.090451213460933,9.786286742310768,0.0004264833748025397,-5.14088407271223e-07,3,0.03093536368269767,0.03142916579857591,0.05028749884550232,3.681149512334436,-8.4878765343272,8.814916184210329,-0.17995656273167085,-0.2211917182851928,5.907648694827743,73.64975450081833,814.6666666666666,279.4088998821142,0.342973281361024,4.612180360204382,2.368632741380408,0.0,-1.7120335708069104e-06,0.005250039071875922,-0.0226786788160383,0.0182409342858574,-0.009306233442332548,0.11520291999047538,0.005248989238241991,0.004200145494369737,0.04200145494369737,13.298060407737058,0.4312,50.29296875,53.90751085361382,0.06911066068032806,3.321783992128278,-4.471313515379852,5.864556696024765,0.35726270106121377,-1.28119883391946,10.691375623663578,5.612,,,3760406.0484743873,5270582.6707641585,0.48828125,-0.5655018022575163,4.000113302000273
51,510.0,519.996,0.0,-0.0005633457879451315,0.1300304784992481,-0.2530802405407567,0.8050706749774057,2.905164853074758,12.285520010788032,70.81545064377683,847.2727272727273,39.14355862486421,59.82641557038161,120.0,45.45454545454545,1.9007463657078556,0.010526265494621273,1.8794743158551437,1.9161315884448071,-0.22481012847158557,-1.2263717445363098,1.8995210654890091,0.0007208416813009143,8.801078117617341e-07,3,0.014574657606286104,0.01665536933556311,9.85237015603266,0.1620253756240234,9.60734150575498,10.06130995955995,-0.07134545253574012,-1.5641447800437691,9.94416443122666,0.00040637889686685535,-3.336191828987652e-07,2,0.1133373678530658,0.11662553348254967,-0.025698841618101015,4.217023117763423,-10.08989614836432,11.303353425003618,-0.07054525105942669,-0.6329182894139818,6.118581970003075,73.46938775510205,816.6666666666666,181.27494603669328,0.22196932167758363,6.275370643341746,2.5464514257037654,0.0,1.056729253879142e-06,0.005739018944018324,-0.0203249263236243,0.020291165812963,0.023451627864892015,0.020721415787035458,0.00573787112273376,0.0045849123912858275,0.045849123912858274,14.506566612042405,0.4352,50.29296875,54.59157311950123,0.4077836979553699,4.144461405352335,-5.299016850633413,7.892088858933743,0.24569088326495678,-1.4074596818721798,12.077294685990339,4.968,,,5626313.51277371,7884379.348450333,0.48828125,0.9061169258113186,2.65393711132522
52,520.0,529.996,0.0,-0.0009537688229032803,0.12504368167030702,-0.2490621176748507,0.8678443948516908,2.9504307458812464,13.5675381122687,65.7606313020605,912.4,123.22265304002434,130.37382150314278,424.0,60.0,1.8544674423048135,0.015055131942134928,1.8309182705212568,1.8820045547128676,0.2684678940835712,-1.0088073083352642,1.869115691783372,0.0011105128584421877,-1.3903011785293398e-06,2,0.007335781717679235,0.010643898881510294,9.554679366984557,0.023997805766492356,9.52132678694355,9.607264048986478,0.3511362901994812,-0.872085194062997,9.570929491089185,0.0032712097067752214,-4.079150643885275e-06,1,0.0025035687887111635,0.0025035687887111635,-0.10008414948932914,4.231266929255202,-9.909190984647587,6.154147681327415,-0.6085716836244972,-0.9052244532855398,4.420806986129089,78.26086956521739,766.6666666666666,175.82084545630445,0.22933153755170146,4.587446907214887,1.456907248468369,0.0,-1.9452828640131607e-06,0.006331956061589587,-0.0251476670567523,0.0309692684739478,0.1560094664887213,0.3396395197297206,0.006330689842584312,0.005007331173087602,0.050073311730876015,15.936605828473493,0.4468,52.734375,55.40006675569078,-0.386030484581019,3.6696455656340587,-5.647782095287583,7.516152651827705,0.42015472788416425,-0.8858383540046479,11.727912431587178,5.116,,,9076644.50534786,12717391.284989897,0.48828125,0.5180639781510136,12.500238263156888
53,530.0,539.996,0.0,-2.3413912809059402e-05,0.1231302083068304,-0.2233143707987575,0.816067142374327,2.9452104288629006,13.625112086801675,61.67763157894737,972.8,55.70717089288316,66.5064742044796,204.0,40.0,1.8094021523587795,0.012774551224915883,1.787450129620023,1.831139976140006,-0.04851695011639634,-1.333773861811283,1.822044918133979,0.0009476551179146168,-1.1840084148016574e-06,2,0.0026618195547689627,0.003932951739561652,9.518940167592996,0.031355833741964184,9.469201700666876,9.5697573834025,-0.11847324020978514,-1.4082328654037555,9.527691931166764,0.0037392116512129326,-4.643576187151196e-06,1,0.03358060865165591,0.03358060865165591,0.10762824689311394,13.624467495284922,-78.30284672202542,39.67034940014748,-1.8250514119110695,11.552127749877783,15.672337587647634,80.7787903893952,742.7692307692307,252.224157528627,0.3395727058691126,10.8150652014635,11.842863513230453,0.0,-2.835290943470265e-06,0.007330303044684938,-0.025056444788105,0.030983375459912,0.155431140500341,0.4027931361561583,0.007328837385881968,0.005706771021392876,0.057067710213928764,18.323396493531373,0.4452,50.29296875,54.593195561143396,-0.03702403410844556,2.426604875678901,-3.746791355588911,5.393454756429719,0.3856964732005843,-0.8543455947815692,10.97293343087052,5.467999999999999,,,332699.1895671644,399781.0728961936,0.48828125,-0.12385129621220613,19.101158810447828
54,540.0,549.996,0.0,0.0015009937754416787,0.12646883005670426,-0.2727076235302674,0.7933540196794356,2.761160451079844,11.938300435813963,60.92607636068237,984.8,44.0524939387343,46.666666666666664,120.0,30.0,1.7665708997808263,0.013842582107775454,1.7408813660391504,1.791140295065803,-0.01906145529313403,-1.1361674792343732,1.7803099493104386,0.0010287547882542843,-1.2859445361510353e-06,2,0.0060560880638309555,0.008247383561231558,9.482124985670119,0.030765440701778186,9.435509505582232,9.541478491666666,0.028280006531517143,-1.2172768465488764,9.509761017102521,0.0027497352132628467,-3.434947877736071e-06,1,0.003034601095523115,0.003034601095523115,-0.04294417784925759,8.565571959986366,-23.37688302452101,53.40186881534595,1.3597946630918403,9.847519634671823,13.405330195155393,74.41091360066143,806.3333333333334,196.244436323374,0.2433787965978181,10.074009862802722,13.219947457156275,0.0,7.31956909770968e-06,0.007256058610762673,-0.0310654507603599,0.0347540877965462,0.2419844262429875,0.8084937757361566,0.0072546109464457,0.005638808892975523,0.05638808892975523,18.40684397953163,0.452,51.7578125,55.80215196114275,-0.07147529827297089,2.488192199174888,-3.814267277111626,4.801011866681406,0.31659450738522704,-1.0858486589348049,12.89213579716373,4.654,1.269963779011039,0.27287575827482574,1303464.2328450952,2234971.2161870226,0.48828125,0.963461580253651,13.484837239979058
55,550.0,559.996,0.0,-0.00016251142684200985,0.12955528739371172,-0.2316141366681293,0.8643613462930202,2.6859851135096244,11.182447958600486,70.12324691882704,855.6363636363636,94.24146935110119,125.41770209982322,328.0,54.54545454545454,1.7223447026672938,0.011886009534275514,1.7030412309341307,1.7416560975805384,-0.1248527098628369,-1.2778339852314646,1.7333946005562306,0.0007844530934780928,-9.822980566214766e-07,2,0.0037131581549555426,0.006637064189133568,9.511708124207841,0.033690954182910966,9.447715267244584,9.549607418364326,-0.5654778668083832,-1.1268849303834234,9.490548610190096,0.003664477008674622,4.504122224970089e-06,2,0.05718636914676445,0.061322683374065434,0.06027917606156602,6.291924450276732,-16.169154242840786,11.984873768450353,-0.5718302602407609,-0.539874603758856,5.380446092368807,67.10044733631558,894.1818181818181,180.59779521456966,0.20196988078083228,7.803385864309938,2.283166301520247,0.0,-6.631143289221223e-06,0.0070825592372749735,-0.0250699326471363,0.0289389535040846,0.15031176341873798,0.1949130405161541,0.007081145688617808,0.005611713716578323,0.056117137165783225,17.922836361865443,0.4276,51.26953125,55.274515546286935,0.09656246882126882,4.320450940255518,-6.11274243283827,8.20420025839134,0.23032995393112263,-1.3113158956788358,11.045655375552283,5.432,,,18239805.118063733,25656360.298022173,0.48828125,0.6335805821890816,3.0227995825114533
56,560.0,569.996,0.0,-0.000579907660785934,0.13071623526508433,-0.2302399461567195,0.7899775666047705,2.8999970992689366,11.9745728927965,75.88532883642496,790.6666666666666,85.52440729069242,60.422753089453735,256.0,41.66666666666667,1.685321045182587,0.0136229398261442,1.6617296517938556,1.7043751062578962,-0.1570858959520739,-1.2952033288019589,1.6969554162000393,0.0007015529877191098,-8.814957207268333e-07,2,0.006434063731888817,0.006886448241577803,9.466977445738008,0.05727442560343666,9.3821314028063,9.554655249617444,0.026888744540218786,-1.3634884692151308,9.471843194434404,0.0026492139741580525,3.1975720879360694e-06,1,0.0847872934824565,0.0847872934824565,-0.16474485937788805,5.168190996974647,-12.1116250270376,14.420309487161244,-0.14174496503407485,-0.4281533762795293,6.267566135816043,77.61966364812419,773.0,160.26455401219346,0.20732801295238482,6.903917019456471,2.923361709997894,0.0,-1.516168742422902e-06,0.007064796769955023,-0.0302813886714893,0.0306307567643399,0.16752034016506362,0.31251237541435595,0.00706338383200108,0.005566036085534988,0.05566036085534988,18.041496364333618,0.434,51.26953125,55.79322158419018,-0.2548960109812677,4.535013965764177,-5.7330636980537175,10.36023682075053,0.7468181202642867,-0.5934393576049644,10.638297872340425,5.64,,,7936954.329827105,11114674.955623982,0.48828125,0.9120657082233649,1.7343348116992274
57,570.0,579.996,0.1482,-0.0006006793112888415,0.1223827346154698,-0.2713190129899742,0.809152142173226,2.7927963501448914,12.049428031694902,72.14691735898558,831.6363636363636,121.97645078233153,102.56705123966468,428.0,72.72727272727273,1.6516857135691037,0.0077390698682805945,1.6397035953345644,1.664812500681845,0.05554390905379942,-1.571364237390555,1.6586714747869402,0.000596880260801086,-7.471154878841795e-07,2,0.0029421320660037997,0.003481777642396544,9.463916677598604,0.026466317227828554,9.391921058864316,9.504861160998493,-0.584099655935117,-0.5647518643696783,9.42136442196339,0.004065151897431032,4.982605928174218e-06,3,0.06866489165252847,0.0788628222272525,0.1352743118601595,7.446563240172172,-30.37771892662528,37.29938469285559,-0.17578455237069804,7.110382560311509,13.835142059073469,83.12020460358056,721.8461538461538,230.15134374068083,0.31883711302523987,7.6740084150834065,8.91264221656955,0.0,-1.1341306622293345e-06,0.00733512111678931,-0.0261498628978126,0.0244205622404286,0.13645440475816703,0.14775939568770546,0.007333654033529373,0.005780988517687976,0.05780988517687976,18.715258628984405,0.4436,51.7578125,56.23002303211894,-0.10028436439277702,4.1883420613156215,-5.6200167209143865,7.575429420987022,0.42516706172403906,-1.2868796992194336,11.295180722891565,5.312,,,16912495.94493675,20982422.663407244,0.48828125,0.00369625495321727,10.973287244594985
